ID;Emissiebronnen;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
5547;350000;A051771;2001JJ00;0.6
5548;350000;A051771;2002JJ00;0.5
5549;350000;A051771;2003JJ00;0.6
5550;350000;A051771;2004JJ00;0.4
5551;350000;A051771;2005JJ00;0.4
5552;350000;A051771;2006JJ00;0.4
5553;350000;A051771;2007JJ00;0.5
5554;350000;A051771;2008JJ00;0.5
5555;350000;A051771;2009JJ00;0.5
5556;350000;A051771;2010JJ00;0.4
5557;350000;A051771;2011JJ00;0.4
5558;350000;A051771;2012JJ00;0.4
5559;350000;A051771;2013JJ00;0.4
5560;350000;A051771;2014JJ00;0.4
5561;350000;A051771;2015JJ00;0.4
5562;350000;A051771;2016JJ00;0.4
5563;350000;A051771;2017JJ00;0.4
5564;350000;A051771;2018JJ00;0.4
5565;350000;A051771;2019JJ00;0.4
5566;350000;A051771;2020JJ00;0.4
5567;350000;A051771;2021JJ00;0.5
5568;350000;A051771;2022JJ00;0.5
5569;350000;A051771;2023JJ00;0.5
5570;350000;A051771;2024JJ00;0.6
5571;350000;A051771;2025JJ00;0.6
5572;350000;A044108;1990JJ00;0.1
5573;350000;A044108;1995JJ00;0.2
5574;350000;A044108;2000JJ00;0.6
5575;350000;A044108;2001JJ00;0.6
5576;350000;A044108;2002JJ00;0.3
5577;350000;A044108;2003JJ00;0.4
5578;350000;A044108;2004JJ00;0.9
5579;350000;A044108;2005JJ00;0.9
5580;350000;A044108;2006JJ00;0.8
5581;350000;A044108;2007JJ00;1.4
5582;350000;A044108;2008JJ00;1.0
5583;350000;A044108;2009JJ00;0.2
5584;350000;A044108;2010JJ00;0.7
5585;350000;A044108;2011JJ00;0.7
5586;350000;A044108;2012JJ00;0.6
5587;350000;A044108;2013JJ00;0.4
5588;350000;A044108;2014JJ00;0.4
5589;350000;A044108;2015JJ00;0.6
5590;350000;A044108;2016JJ00;0.6
5591;350000;A044108;2017JJ00;0.6
5592;350000;A044108;2018JJ00;0.8
5593;350000;A044108;2019JJ00;0.7
5594;350000;A044108;2020JJ00;0.5
5595;350000;A044108;2021JJ00;0.7
5596;350000;A044108;2022JJ00;0.6
5597;350000;A044108;2023JJ00;0.5
5598;350000;A044108;2024JJ00;0.4
5599;350000;A044108;2025JJ00;0.4
5880;800051;A044109;1990JJ00;21000.0
5881;800051;A044109;1995JJ00;22700.0
5882;800051;A044109;2000JJ00;23200.0
5883;800051;A044109;2001JJ00;23300.0
5884;800051;A044109;2002JJ00;22600.0
5885;800051;A044109;2003JJ00;23300.0
5886;800051;A044109;2004JJ00;24400.0
5887;800051;A044109;2005JJ00;23700.0
5888;800051;A044109;2006JJ00;23200.0
5889;800051;A044109;2007JJ00;23200.0
5890;800051;A044109;2008JJ00;25100.0
5891;800051;A044109;2009JJ00;25900.0
5892;800051;A044109;2010JJ00;28800.0
5893;800051;A044109;2011JJ00;26200.0
5894;800051;A044109;2012JJ00;27500.0
5895;800051;A044109;2013JJ00;27400.0
5896;800051;A044109;2014JJ00;24600.0
5897;800051;A044109;2015JJ00;25600.0
5898;800051;A044109;2016JJ00;25800.0
5899;800051;A044109;2017JJ00;25700.0
5900;800051;A044109;2018JJ00;25500.0
5901;800051;A044109;2019JJ00;24900.0
5902;800051;A044109;2020JJ00;24000.0
5903;800051;A044109;2021JJ00;24800.0
5904;800051;A044109;2022JJ00;21300.0
5905;800051;A044109;2023JJ00;20600.0
5906;800051;A044109;2024JJ00;19900.0
5907;800051;A044109;2025JJ00;19800.0
5992;800051;A044112;1990JJ00;77.3
5993;800051;A044112;1995JJ00;74.6
5994;800051;A044112;2000JJ00;64.9
5995;800051;A044112;2001JJ00;61.6
5996;800051;A044112;2002JJ00;57.7
5997;800051;A044112;2003JJ00;57.3
5998;800051;A044112;2004JJ00;56.7
5999;800051;A044112;2005JJ00;56.1
6000;800051;A044112;2006JJ00;57.4
6001;800051;A044112;2007JJ00;57.4
6002;800051;A044112;2008JJ00;60.1
6003;800051;A044112;2009JJ00;58.4
6004;800051;A044112;2010JJ00;61.1
6005;800051;A044112;2011JJ00;57.1
6006;800051;A044112;2012JJ00;54.8
6007;800051;A044112;2013JJ00;54.6
6008;800051;A044112;2014JJ00;51.2
6009;800051;A044112;2015JJ00;53.0
6010;800051;A044112;2016JJ00;50.8
6011;800051;A044112;2017JJ00;50.9
6012;800051;A044112;2018JJ00;48.9
6013;800051;A044112;2019JJ00;46.9
6014;800051;A044112;2020JJ00;45.7
6015;800051;A044112;2021JJ00;45.2
6016;800051;A044112;2022JJ00;42.2
6017;800051;A044112;2023JJ00;42.0
6018;800051;A044112;2024JJ00;41.3
6019;800051;A044112;2025JJ00;41.1
6020;800051;A044114;1990JJ00;5.4
6021;800051;A044114;1995JJ00;1.0
6022;800051;A044114;2000JJ00;0.4
6023;800051;A044114;2001JJ00;0.4
6024;800051;A044114;2002JJ00;0.3
6025;800051;A044114;2003JJ00;0.4
6026;800051;A044114;2004JJ00;0.3
6027;800051;A044114;2005JJ00;0.4
6028;800051;A044114;2006JJ00;0.4
6029;800051;A044114;2007JJ00;0.4
6030;800051;A044114;2008JJ00;0.5
6031;800051;A044114;2009JJ00;0.5
6032;800051;A044114;2010JJ00;0.6
6033;800051;A044114;2011JJ00;0.7
6034;800051;A044114;2012JJ00;0.5
6035;800051;A044114;2013JJ00;0.4
6036;800051;A044114;2014JJ00;0.4
6037;800051;A044114;2015JJ00;0.5
6038;800051;A044114;2016JJ00;1.3
6039;800051;A044114;2017JJ00;1.1
6040;800051;A044114;2018JJ00;0.7
6041;800051;A044114;2019JJ00;0.6
6042;800051;A044114;2020JJ00;0.6
6043;800051;A044114;2021JJ00;0.7
6044;800051;A044114;2022JJ00;0.5
6045;800051;A044114;2023JJ00;0.5
6046;800051;A044114;2024JJ00;0.5
6047;800051;A044114;2025JJ00;0.5
6076;800051;A044113;1990JJ00;7.9
6077;800051;A044113;1995JJ00;6.7
6078;800051;A044113;2000JJ00;7.0
6079;800051;A044113;2001JJ00;7.1
6080;800051;A044113;2002JJ00;6.8
6081;800051;A044113;2003JJ00;6.1
6082;800051;A044113;2004JJ00;6.5
6083;800051;A044113;2005JJ00;6.8
6084;800051;A044113;2006JJ00;6.8
6085;800051;A044113;2007JJ00;7.1
6086;800051;A044113;2008JJ00;7.5
6087;800051;A044113;2009JJ00;7.4
6088;800051;A044113;2010JJ00;7.5
6089;800051;A044113;2011JJ00;8.0
6090;800051;A044113;2012JJ00;7.8
6091;800051;A044113;2013JJ00;7.8
6092;800051;A044113;2014JJ00;7.9
6093;800051;A044113;2015JJ00;7.8
6094;800051;A044113;2016JJ00;7.6
6095;800051;A044113;2017JJ00;7.4
6096;800051;A044113;2018JJ00;7.1
6097;800051;A044113;2019JJ00;7.1
6098;800051;A044113;2020JJ00;6.9
6099;800051;A044113;2021JJ00;6.8
6100;800051;A044113;2022JJ00;6.7
6101;800051;A044113;2023JJ00;6.5
6102;800051;A044113;2024JJ00;6.1
6103;800051;A044113;2025JJ00;6.0
6104;800051;A051771;1990JJ00;1.8
6105;800051;A051771;1995JJ00;1.0
6106;800051;A051771;2000JJ00;0.9
6107;800051;A051771;2001JJ00;0.9
6108;800051;A051771;2002JJ00;0.9
6109;800051;A051771;2003JJ00;0.8
6110;800051;A051771;2004JJ00;0.8
6111;800051;A051771;2005JJ00;0.9
6112;800051;A051771;2006JJ00;0.9
6113;800051;A051771;2007JJ00;0.9
6114;800051;A051771;2008JJ00;0.9
6115;800051;A051771;2009JJ00;0.9
6116;800051;A051771;2010JJ00;1.0
6117;800051;A051771;2011JJ00;1.0
6118;800051;A051771;2012JJ00;1.0
6119;800051;A051771;2013JJ00;1.0
6120;800051;A051771;2014JJ00;1.0
6121;800051;A051771;2015JJ00;1.0
6122;800051;A051771;2016JJ00;1.0
6123;800051;A051771;2017JJ00;1.0
6124;800051;A051771;2018JJ00;1.0
6125;800051;A051771;2019JJ00;1.0
6126;800051;A051771;2020JJ00;1.1
6127;800051;A051771;2021JJ00;1.1
6128;800051;A051771;2022JJ00;1.0
6129;800051;A051771;2023JJ00;1.1
6130;800051;A051771;2024JJ00;1.1
6131;800051;A051771;2025JJ00;1.0
6132;800051;A044108;1990JJ00;8.5
6133;800051;A044108;1995JJ00;7.7
6134;800051;A044108;2000JJ00;7.3
6135;800051;A044108;2001JJ00;7.3
6136;800051;A044108;2002JJ00;6.8
6137;800051;A044108;2003JJ00;7.6
6138;800051;A044108;2004JJ00;7.4
6139;800051;A044108;2005JJ00;7.3
6140;800051;A044108;2006JJ00;7.9
6141;800051;A044108;2007JJ00;8.6
6142;800051;A044108;2008JJ00;10.3
6143;800051;A044108;2009JJ00;10.3
6144;800051;A044108;2010JJ00;11.6
6145;800051;A044108;2011JJ00;10.5
6146;800051;A044108;2012JJ00;10.2
6147;800051;A044108;2013JJ00;10.1
6148;800051;A044108;2014JJ00;8.8
6149;800051;A044108;2015JJ00;9.4
6150;800051;A044108;2016JJ00;9.5
6151;800051;A044108;2017JJ00;10.1
6152;800051;A044108;2018JJ00;10.3
6153;800051;A044108;2019JJ00;10.4
6154;800051;A044108;2020JJ00;10.4
6155;800051;A044108;2021JJ00;11.0
6156;800051;A044108;2022JJ00;8.7
6157;800051;A044108;2023JJ00;8.5
6158;800051;A044108;2024JJ00;8.6
6159;800051;A044108;2025JJ00;8.6
6160;301100;A044109;1990JJ00;8000.0
6161;301100;A044109;1995JJ00;8400.0
6162;301100;A044109;2000JJ00;7700.0
6163;301100;A044109;2001JJ00;7500.0
6164;301100;A044109;2002JJ00;7000.0
6165;301100;A044109;2003JJ00;7100.0
6166;301100;A044109;2004JJ00;7300.0
6167;301100;A044109;2005JJ00;7600.0
6168;301100;A044109;2006JJ00;7000.0
6169;301100;A044109;2007JJ00;7600.0
6170;301100;A044109;2008JJ00;8600.0
6171;301100;A044109;2009JJ00;8700.0
6172;301100;A044109;2010JJ00;10300.0
6173;301100;A044109;2011JJ00;9300.0
6174;301100;A044109;2012JJ00;9300.0
6175;301100;A044109;2013JJ00;9100.0
6176;301100;A044109;2014JJ00;8000.0
6177;301100;A044109;2015JJ00;8400.0
6178;301100;A044109;2016JJ00;8300.0
6179;301100;A044109;2017JJ00;8500.0
6180;301100;A044109;2018JJ00;8800.0
6181;301100;A044109;2019JJ00;8800.0
6182;301100;A044109;2020JJ00;8600.0
6183;301100;A044109;2021JJ00;9000.0
6184;301100;A044109;2022JJ00;6700.0
6185;301100;A044109;2023JJ00;6700.0
6186;301100;A044109;2024JJ00;6800.0
6187;301100;A044109;2025JJ00;6900.0
6272;301100;A044112;1990JJ00;59.7
6273;301100;A044112;1995JJ00;59.9
6274;301100;A044112;2000JJ00;51.4
6275;301100;A044112;2001JJ00;48.8
6276;301100;A044112;2002JJ00;46.4
6277;301100;A044112;2003JJ00;46.2
6278;301100;A044112;2004JJ00;46.3
6279;301100;A044112;2005JJ00;47.1
6280;301100;A044112;2006JJ00;48.3
6281;301100;A044112;2007JJ00;49.0
6282;301100;A044112;2008JJ00;51.0
6283;301100;A044112;2009JJ00;49.3
6284;301100;A044112;2010JJ00;51.3
6285;301100;A044112;2011JJ00;48.2
6286;301100;A044112;2012JJ00;46.1
6287;301100;A044112;2013JJ00;45.9
6288;301100;A044112;2014JJ00;43.5
6289;301100;A044112;2015JJ00;45.0
6290;301100;A044112;2016JJ00;43.2
6291;301100;A044112;2017JJ00;43.2
6292;301100;A044112;2018JJ00;41.8
6293;301100;A044112;2019JJ00;39.9
6294;301100;A044112;2020JJ00;39.0
6295;301100;A044112;2021JJ00;38.6
6296;301100;A044112;2022JJ00;36.1
6297;301100;A044112;2023JJ00;36.1
6298;301100;A044112;2024JJ00;35.9
6299;301100;A044112;2025JJ00;35.5
6300;301100;A044114;1990JJ00;0.0
6301;301100;A044114;1995JJ00;0.0
6302;301100;A044114;2000JJ00;0.0
6303;301100;A044114;2001JJ00;0.0
6304;301100;A044114;2002JJ00;0.0
6305;301100;A044114;2003JJ00;0.0
6306;301100;A044114;2004JJ00;0.0
6307;301100;A044114;2005JJ00;0.0
6308;301100;A044114;2006JJ00;0.0
6309;301100;A044114;2007JJ00;0.0
6310;301100;A044114;2008JJ00;0.0
6311;301100;A044114;2009JJ00;0.0
6312;301100;A044114;2010JJ00;0.0
6313;301100;A044114;2011JJ00;0.0
6314;301100;A044114;2012JJ00;0.0
6315;301100;A044114;2013JJ00;0.0
6316;301100;A044114;2014JJ00;0.1
6317;301100;A044114;2015JJ00;0.1
6318;301100;A044114;2016JJ00;0.1
6319;301100;A044114;2017JJ00;0.1
6320;301100;A044114;2018JJ00;0.1
6321;301100;A044114;2019JJ00;0.1
6322;301100;A044114;2020JJ00;0.1
6323;301100;A044114;2021JJ00;0.1
6324;301100;A044114;2022JJ00;0.1
6325;301100;A044114;2023JJ00;0.1
6326;301100;A044114;2024JJ00;0.1
6327;301100;A044114;2025JJ00;0.1
6356;301100;A044113;1990JJ00;5.3
6357;301100;A044113;1995JJ00;5.3
6358;301100;A044113;2000JJ00;5.8
6359;301100;A044113;2001JJ00;5.9
6360;301100;A044113;2002JJ00;5.8
6361;301100;A044113;2003JJ00;5.1
6362;301100;A044113;2004JJ00;5.6
6363;301100;A044113;2005JJ00;5.8
6364;301100;A044113;2006JJ00;5.8
6365;301100;A044113;2007JJ00;6.1
6366;301100;A044113;2008JJ00;6.4
6367;301100;A044113;2009JJ00;6.4
6368;301100;A044113;2010JJ00;6.5
6369;301100;A044113;2011JJ00;7.0
6370;301100;A044113;2012JJ00;6.8
6371;301100;A044113;2013JJ00;6.7
6372;301100;A044113;2014JJ00;6.9
6373;301100;A044113;2015JJ00;6.7
6374;301100;A044113;2016JJ00;6.6
6375;301100;A044113;2017JJ00;6.4
6376;301100;A044113;2018JJ00;6.2
6377;301100;A044113;2019JJ00;6.0
6378;301100;A044113;2020JJ00;5.9
6379;301100;A044113;2021JJ00;5.7
6380;301100;A044113;2022JJ00;5.6
6381;301100;A044113;2023JJ00;5.5
6382;301100;A044113;2024JJ00;5.0
6383;301100;A044113;2025JJ00;4.9
6384;301100;A051771;1990JJ00;0.6
6385;301100;A051771;1995JJ00;0.6
6386;301100;A051771;2000JJ00;0.6
6387;301100;A051771;2001JJ00;0.6
6388;301100;A051771;2002JJ00;0.6
6389;301100;A051771;2003JJ00;0.5
6390;301100;A051771;2004JJ00;0.6
6391;301100;A051771;2005JJ00;0.6
6392;301100;A051771;2006JJ00;0.6
6393;301100;A051771;2007JJ00;0.6
6394;301100;A051771;2008JJ00;0.7
6395;301100;A051771;2009JJ00;0.7
6396;301100;A051771;2010JJ00;0.7
6397;301100;A051771;2011JJ00;0.7
6398;301100;A051771;2012JJ00;0.7
6399;301100;A051771;2013JJ00;0.7
6400;301100;A051771;2014JJ00;0.7
6401;301100;A051771;2015JJ00;0.7
6402;301100;A051771;2016JJ00;0.7
6403;301100;A051771;2017JJ00;0.7
6404;301100;A051771;2018JJ00;0.7
6405;301100;A051771;2019JJ00;0.7
6406;301100;A051771;2020JJ00;0.7
6407;301100;A051771;2021JJ00;0.7
6408;301100;A051771;2022JJ00;0.7
6409;301100;A051771;2023JJ00;0.6
6410;301100;A051771;2024JJ00;0.6
6411;301100;A051771;2025JJ00;0.6
6412;301100;A044108;1990JJ00;2.1
6413;301100;A044108;1995JJ00;2.6
6414;301100;A044108;2000JJ00;2.4
6415;301100;A044108;2001JJ00;2.3
6416;301100;A044108;2002JJ00;2.1
6417;301100;A044108;2003JJ00;2.3
6418;301100;A044108;2004JJ00;2.5
6419;301100;A044108;2005JJ00;2.9
6420;301100;A044108;2006JJ00;3.5
6421;301100;A044108;2007JJ00;4.4
6422;301100;A044108;2008JJ00;5.8
6423;301100;A044108;2009JJ00;6.0
6424;301100;A044108;2010JJ00;7.1
6425;301100;A044108;2011JJ00;6.6
6426;301100;A044108;2012JJ00;6.3
6427;301100;A044108;2013JJ00;6.2
6428;301100;A044108;2014JJ00;5.4
6429;301100;A044108;2015JJ00;5.9
6430;301100;A044108;2016JJ00;5.6
6431;301100;A044108;2017JJ00;6.1
6432;301100;A044108;2018JJ00;6.4
6433;301100;A044108;2019JJ00;6.9
6434;301100;A044108;2020JJ00;6.8
6435;301100;A044108;2021JJ00;7.5
6436;301100;A044108;2022JJ00;5.5
6437;301100;A044108;2023JJ00;5.5
6438;301100;A044108;2024JJ00;5.8
6439;301100;A044108;2025JJ00;5.8
6440;348000;A044109;1990JJ00;5000.0
6441;348000;A044109;1995JJ00;5500.0
6442;348000;A044109;2000JJ00;7400.0
6443;348000;A044109;2001JJ00;7200.0
6444;348000;A044109;2002JJ00;7300.0
6445;348000;A044109;2003JJ00;7300.0
6446;348000;A044109;2004JJ00;7500.0
6447;348000;A044109;2005JJ00;7500.0
6448;348000;A044109;2006JJ00;7500.0
6449;348000;A044109;2007JJ00;7800.0
6450;348000;A044109;2008JJ00;8000.0
6451;348000;A044109;2009JJ00;8600.0
6452;348000;A044109;2010JJ00;8600.0
6453;348000;A044109;2011JJ00;9100.0
6454;348000;A044109;2012JJ00;9400.0
6455;348000;A044109;2013JJ00;9500.0
6456;348000;A044109;2014JJ00;9600.0
6457;348000;A044109;2015JJ00;9600.0
6458;348000;A044109;2016JJ00;9800.0
6459;348000;A044109;2017JJ00;9700.0
6460;348000;A044109;2018JJ00;9400.0
6461;348000;A044109;2019JJ00;9200.0
6462;348000;A044109;2020JJ00;9200.0
6463;348000;A044109;2021JJ00;9000.0
6464;348000;A044109;2022JJ00;8900.0
6465;348000;A044109;2023JJ00;8500.0
6466;348000;A044109;2024JJ00;8000.0
6467;348000;A044109;2025JJ00;8000.0
6552;348000;A044112;1990JJ00;6.2
6553;348000;A044112;1995JJ00;3.3
6554;348000;A044112;2000JJ00;3.0
6555;348000;A044112;2001JJ00;2.6
6556;348000;A044112;2002JJ00;2.4
6557;348000;A044112;2003JJ00;2.2
6558;348000;A044112;2004JJ00;2.2
6559;348000;A044112;2005JJ00;2.7
6560;348000;A044112;2006JJ00;2.7
6561;348000;A044112;2007JJ00;2.9
6562;348000;A044112;2008JJ00;3.3
6563;348000;A044112;2009JJ00;3.6
6564;348000;A044112;2010JJ00;3.7
6565;348000;A044112;2011JJ00;4.3
6566;348000;A044112;2012JJ00;3.9
6567;348000;A044112;2013JJ00;3.9
6568;348000;A044112;2014JJ00;4.0
6569;348000;A044112;2015JJ00;4.2
6570;348000;A044112;2016JJ00;4.1
6571;348000;A044112;2017JJ00;4.1
6572;348000;A044112;2018JJ00;3.9
6573;348000;A044112;2019JJ00;4.0
6574;348000;A044112;2020JJ00;4.0
6575;348000;A044112;2021JJ00;3.8
6576;348000;A044112;2022JJ00;3.8
6577;348000;A044112;2023JJ00;3.5
6578;348000;A044112;2024JJ00;3.2
6579;348000;A044112;2025JJ00;3.5
6580;348000;A044114;1990JJ00;4.6
6581;348000;A044114;1995JJ00;0.6
6582;348000;A044114;2000JJ00;0.2
6583;348000;A044114;2001JJ00;0.2
6584;348000;A044114;2002JJ00;0.2
6585;348000;A044114;2003JJ00;0.2
6586;348000;A044114;2004JJ00;0.2
6587;348000;A044114;2005JJ00;0.2
6588;348000;A044114;2006JJ00;0.3
6589;348000;A044114;2007JJ00;0.3
6590;348000;A044114;2008JJ00;0.3
6591;348000;A044114;2009JJ00;0.4
6592;348000;A044114;2010JJ00;0.4
6593;348000;A044114;2011JJ00;0.5
6594;348000;A044114;2012JJ00;0.3
6595;348000;A044114;2013JJ00;0.3
6596;348000;A044114;2014JJ00;0.3
6597;348000;A044114;2015JJ00;0.3
6598;348000;A044114;2016JJ00;1.2
6599;348000;A044114;2017JJ00;0.9
6600;348000;A044114;2018JJ00;0.5
6601;348000;A044114;2019JJ00;0.4
6602;348000;A044114;2020JJ00;0.4
6603;348000;A044114;2021JJ00;0.5
6604;348000;A044114;2022JJ00;0.4
6605;348000;A044114;2023JJ00;0.3
6606;348000;A044114;2024JJ00;0.3
6607;348000;A044114;2025JJ00;0.3
6636;348000;A044113;1990JJ00;0.9
6637;348000;A044113;1995JJ00;0.1
6638;348000;A044113;2000JJ00;0.0
6639;348000;A044113;2001JJ00;0.0
6640;348000;A044113;2002JJ00;0.0
6641;348000;A044113;2003JJ00;0.0
6642;348000;A044113;2004JJ00;0.1
6643;348000;A044113;2005JJ00;0.1
6644;348000;A044113;2006JJ00;0.2
6645;348000;A044113;2007JJ00;0.1
6646;348000;A044113;2008JJ00;0.1
6647;348000;A044113;2009JJ00;0.1
6648;348000;A044113;2010JJ00;0.1
6649;348000;A044113;2011JJ00;0.1
6650;348000;A044113;2012JJ00;0.1
6651;348000;A044113;2013JJ00;0.1
6652;348000;A044113;2014JJ00;0.1
6653;348000;A044113;2015JJ00;0.1
6654;348000;A044113;2016JJ00;0.1
6655;348000;A044113;2017JJ00;0.1
6656;348000;A044113;2018JJ00;0.1
6657;348000;A044113;2019JJ00;0.1
6658;348000;A044113;2020JJ00;0.1
6659;348000;A044113;2021JJ00;0.1
6660;348000;A044113;2022JJ00;0.1
6661;348000;A044113;2023JJ00;0.1
6662;348000;A044113;2024JJ00;0.0
6663;348000;A044113;2025JJ00;0.0
6664;348000;A051771;1990JJ00;0.9
6665;348000;A051771;1995JJ00;0.1
6666;348000;A051771;2000JJ00;0.0
6667;348000;A051771;2001JJ00;0.0
6668;348000;A051771;2002JJ00;0.0
6669;348000;A051771;2003JJ00;0.0
6670;348000;A051771;2004JJ00;0.1
6671;348000;A051771;2005JJ00;0.1
6672;348000;A051771;2006JJ00;0.1
6673;348000;A051771;2007JJ00;0.1
6674;348000;A051771;2008JJ00;0.1
6675;348000;A051771;2009JJ00;0.1
6676;348000;A051771;2010JJ00;0.0
6677;348000;A051771;2011JJ00;0.1
6678;348000;A051771;2012JJ00;0.1
6679;348000;A051771;2013JJ00;0.1
6680;348000;A051771;2014JJ00;0.1
6681;348000;A051771;2015JJ00;0.1
6682;348000;A051771;2016JJ00;0.1
6683;348000;A051771;2017JJ00;0.0
6684;348000;A051771;2018JJ00;0.0
6685;348000;A051771;2019JJ00;0.1
6686;348000;A051771;2020JJ00;0.1
6687;348000;A051771;2021JJ00;0.0
6688;348000;A051771;2022JJ00;0.0
6689;348000;A051771;2023JJ00;0.0
6690;348000;A051771;2024JJ00;0.0
6691;348000;A051771;2025JJ00;0.0
6692;348000;A044108;1990JJ00;4.0
6693;348000;A044108;1995JJ00;2.7
6694;348000;A044108;2000JJ00;2.7
6695;348000;A044108;2001JJ00;2.6
6696;348000;A044108;2002JJ00;2.3
6697;348000;A044108;2003JJ00;2.8
6698;348000;A044108;2004JJ00;2.4
6699;348000;A044108;2005JJ00;2.1
6700;348000;A044108;2006JJ00;2.0
6701;348000;A044108;2007JJ00;2.1
6702;348000;A044108;2008JJ00;2.2
6703;348000;A044108;2009JJ00;2.0
6704;348000;A044108;2010JJ00;1.9
6705;348000;A044108;2011JJ00;1.8
6706;348000;A044108;2012JJ00;1.6
6707;348000;A044108;2013JJ00;1.5
6708;348000;A044108;2014JJ00;1.5
6709;348000;A044108;2015JJ00;1.5
6710;348000;A044108;2016JJ00;1.8
6711;348000;A044108;2017JJ00;1.8
6712;348000;A044108;2018JJ00;1.7
6713;348000;A044108;2019JJ00;1.6
6714;348000;A044108;2020JJ00;1.8
6715;348000;A044108;2021JJ00;1.7
6716;348000;A044108;2022JJ00;1.6
6717;348000;A044108;2023JJ00;1.5
6718;348000;A044108;2024JJ00;1.4
6719;348000;A044108;2025JJ00;1.4
6720;300008;A044109;1990JJ00;8100.0
6721;300008;A044109;1995JJ00;8700.0
6722;300008;A044109;2000JJ00;8100.0
6723;300008;A044109;2001JJ00;8700.0
6724;300008;A044109;2002JJ00;8300.0
6725;300008;A044109;2003JJ00;8900.0
6726;300008;A044109;2004JJ00;9600.0
6727;300008;A044109;2005JJ00;8700.0
6728;300008;A044109;2006JJ00;8700.0
6729;300008;A044109;2007JJ00;7800.0
6730;300008;A044109;2008JJ00;8500.0
6731;300008;A044109;2009JJ00;8600.0
6732;300008;A044109;2010JJ00;9900.0
6733;300008;A044109;2011JJ00;7900.0
6734;300008;A044109;2012JJ00;8800.0
6735;300008;A044109;2013JJ00;8800.0
6736;300008;A044109;2014JJ00;7100.0
6737;300008;A044109;2015JJ00;7600.0
6738;300008;A044109;2016JJ00;7600.0
6739;300008;A044109;2017JJ00;7600.0
6740;300008;A044109;2018JJ00;7400.0
6741;300008;A044109;2019JJ00;6900.0
6742;300008;A044109;2020JJ00;6200.0
6743;300008;A044109;2021JJ00;6800.0
6744;300008;A044109;2022JJ00;5700.0
6745;300008;A044109;2023JJ00;5500.0
6746;300008;A044109;2024JJ00;5000.0
6747;300008;A044109;2025JJ00;5000.0
6832;300008;A044112;1990JJ00;11.3
6833;300008;A044112;1995JJ00;11.4
6834;300008;A044112;2000JJ00;10.5
6835;300008;A044112;2001JJ00;10.1
6836;300008;A044112;2002JJ00;8.9
6837;300008;A044112;2003JJ00;8.9
6838;300008;A044112;2004JJ00;8.2
6839;300008;A044112;2005JJ00;6.3
6840;300008;A044112;2006JJ00;6.3
6841;300008;A044112;2007JJ00;5.5
6842;300008;A044112;2008JJ00;5.8
6843;300008;A044112;2009JJ00;5.5
6844;300008;A044112;2010JJ00;6.2
6845;300008;A044112;2011JJ00;4.6
6846;300008;A044112;2012JJ00;4.9
6847;300008;A044112;2013JJ00;4.8
6848;300008;A044112;2014JJ00;3.7
6849;300008;A044112;2015JJ00;3.8
6850;300008;A044112;2016JJ00;3.6
6851;300008;A044112;2017JJ00;3.6
6852;300008;A044112;2018JJ00;3.2
6853;300008;A044112;2019JJ00;3.0
6854;300008;A044112;2020JJ00;2.7
6855;300008;A044112;2021JJ00;2.8
6856;300008;A044112;2022JJ00;2.4
6857;300008;A044112;2023JJ00;2.4
6858;300008;A044112;2024JJ00;2.2
6859;300008;A044112;2025JJ00;2.1
6860;300008;A044114;1990JJ00;0.8
6861;300008;A044114;1995JJ00;0.3
6862;300008;A044114;2000JJ00;0.2
6863;300008;A044114;2001JJ00;0.2
6864;300008;A044114;2002JJ00;0.1
6865;300008;A044114;2003JJ00;0.2
6866;300008;A044114;2004JJ00;0.1
6867;300008;A044114;2005JJ00;0.1
6868;300008;A044114;2006JJ00;0.1
6869;300008;A044114;2007JJ00;0.1
6870;300008;A044114;2008JJ00;0.1
6871;300008;A044114;2009JJ00;0.1
6872;300008;A044114;2010JJ00;0.1
6873;300008;A044114;2011JJ00;0.2
6874;300008;A044114;2012JJ00;0.2
6875;300008;A044114;2013JJ00;0.1
6876;300008;A044114;2014JJ00;0.1
6877;300008;A044114;2015JJ00;0.1
6878;300008;A044114;2016JJ00;0.1
6879;300008;A044114;2017JJ00;0.1
6880;300008;A044114;2018JJ00;0.1
6881;300008;A044114;2019JJ00;0.1
6882;300008;A044114;2020JJ00;0.1
6883;300008;A044114;2021JJ00;0.1
6884;300008;A044114;2022JJ00;0.1
6885;300008;A044114;2023JJ00;0.1
6886;300008;A044114;2024JJ00;0.1
6887;300008;A044114;2025JJ00;0.1
6916;300008;A044113;1990JJ00;1.7
6917;300008;A044113;1995JJ00;1.3
6918;300008;A044113;2000JJ00;1.1
6919;300008;A044113;2001JJ00;1.1
6920;300008;A044113;2002JJ00;1.0
6921;300008;A044113;2003JJ00;0.9
6922;300008;A044113;2004JJ00;0.9
6923;300008;A044113;2005JJ00;0.9
6924;300008;A044113;2006JJ00;0.9
6925;300008;A044113;2007JJ00;0.9
6926;300008;A044113;2008JJ00;1.0
6927;300008;A044113;2009JJ00;0.9
6928;300008;A044113;2010JJ00;0.9
6929;300008;A044113;2011JJ00;1.0
6930;300008;A044113;2012JJ00;0.9
6931;300008;A044113;2013JJ00;1.0
6932;300008;A044113;2014JJ00;1.0
6933;300008;A044113;2015JJ00;1.0
